age,workclass,education-num,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,us-native,income
32,Private,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,1
23,Private,10,Never-married,Machine-op-inspct,White,Male,0,0,40,1,0
28,Private,13,Divorced,Prof-specialty,White,Female,0,0,40,1,0
32,Private,9,Never-married,Other-service,White,Male,0,0,48,1,0
19,Private,10,Never-married,Sales,White,Female,0,0,20,1,0
34,Local-gov,10,Married-civ-spouse,Transport-moving,White,Male,0,0,40,1,0
23,State-gov,9,Married-civ-spouse,Protective-serv,White,Male,0,0,38,1,0
49,Private,6,Divorced,Machine-op-inspct,White,Female,0,0,32,1,0
39,Private,13,Divorced,Prof-specialty,White,Male,0,0,40,1,1
32,Private,11,Divorced,Sales,White,Female,0,1380,40,1,0
30,Private,9,Divorced,Other-service,White,Female,0,0,40,1,0
25,Private,13,Never-married,Adm-clerical,White,Male,0,0,30,1,0
62,Private,4,Married-civ-spouse,Other-service,White,Male,0,0,40,1,0
61,Private,13,Married-civ-spouse,Other-service,Black,Male,0,0,20,1,0
33,Private,9,Separated,Other-service,Amer-Indian-Eskimo,Female,0,0,72,1,0
50,Private,11,Married-civ-spouse,Adm-clerical,White,Male,0,0,46,1,1
43,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,1
27,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,39,1,0
67,Private,7,Married-civ-spouse,Other-service,Black,Male,0,0,9,1,1
27,State-gov,14,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,0,0,20,0,0
33,Federal-gov,13,Never-married,Protective-serv,White,Male,0,1408,50,1,0
35,Private,9,Divorced,Sales,White,Female,0,0,30,1,0
20,Private,10,Never-married,Sales,White,Female,0,0,2,1,0
26,Private,13,Never-married,Other-service,White,Female,0,0,15,1,0
45,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,White,Male,0,0,60,1,0
23,Private,3,Married-civ-spouse,Handlers-cleaners,White,Female,0,0,40,0,0
48,Private,14,Never-married,Prof-specialty,White,Male,0,0,50,1,0
28,Local-gov,14,Married-civ-spouse,Exec-managerial,White,Female,0,1485,40,1,1
40,Private,14,Married-civ-spouse,Other-service,Asian-Pac-Islander,Male,0,0,40,0,0
62,Private,14,Married-civ-spouse,Exec-managerial,White,Male,15024,0,40,1,1
52,Self-emp-not-inc,10,Never-married,Craft-repair,White,Male,0,0,30,1,0
50,Private,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,60,1,1
43,Private,9,Married-civ-spouse,Sales,White,Female,0,0,20,1,0
44,Private,14,Divorced,Adm-clerical,White,Male,0,0,40,1,0
25,Private,13,Never-married,Tech-support,White,Female,0,1564,30,1,1
23,State-gov,10,Never-married,Protective-serv,Black,Male,0,0,30,1,0
39,Private,9,Never-married,Adm-clerical,White,Female,0,0,40,1,0
26,Private,9,Never-married,Exec-managerial,White,Female,0,0,40,1,0
40,Private,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
23,Private,10,Never-married,Other-service,White,Female,0,0,20,1,0
22,Local-gov,13,Never-married,Prof-specialty,White,Female,0,0,35,1,0
35,Private,13,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0,0,50,0,1
37,Private,12,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Female,5178,0,38,1,1
25,Private,10,Never-married,Other-service,White,Female,0,0,45,1,0
27,Private,13,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,0,0
51,State-gov,10,Never-married,Exec-managerial,White,Male,0,0,40,1,0
18,State-gov,10,Never-married,Adm-clerical,White,Female,0,0,16,1,0
26,Private,9,Never-married,Craft-repair,White,Male,0,0,50,1,0
42,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,1
64,Private,13,Married-civ-spouse,Protective-serv,White,Male,0,1902,50,1,1
34,State-gov,9,Never-married,Other-service,White,Female,0,0,40,1,0
70,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,0
27,Private,11,Never-married,Prof-specialty,White,Female,0,0,35,1,0
52,State-gov,10,Married-civ-spouse,Tech-support,White,Male,0,0,45,1,0
25,Private,9,Never-married,Adm-clerical,White,Male,0,0,45,1,0
33,Private,9,Separated,Adm-clerical,White,Female,0,0,40,1,0
18,Private,7,Never-married,Handlers-cleaners,White,Male,0,0,15,1,0
51,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,White,Male,0,0,50,1,0
35,Private,9,Divorced,Exec-managerial,White,Female,0,0,20,1,0
61,Private,13,Divorced,Sales,Asian-Pac-Islander,Female,0,0,30,0,0
41,Federal-gov,10,Married-civ-spouse,Other-service,White,Male,0,0,40,1,0
40,Self-emp-not-inc,11,Married-civ-spouse,Sales,White,Male,0,0,72,1,1
24,State-gov,9,Married-civ-spouse,Adm-clerical,White,Female,0,0,40,1,0
29,Private,10,Divorced,Adm-clerical,White,Female,0,0,35,1,0
18,Private,7,Never-married,Adm-clerical,White,Female,0,0,15,1,0
60,Private,9,Divorced,Adm-clerical,White,Female,0,0,40,1,0
28,Private,10,Divorced,Adm-clerical,White,Female,0,0,40,1,0
26,Local-gov,7,Married-civ-spouse,Other-service,White,Male,0,0,50,1,0
52,Private,9,Divorced,Craft-repair,White,Male,0,0,40,1,0
45,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,White,Male,15024,0,40,1,1
26,Self-emp-not-inc,13,Never-married,Prof-specialty,White,Male,0,0,30,1,0
48,Private,10,Divorced,Prof-specialty,White,Male,0,0,40,1,1
47,Private,9,Widowed,Prof-specialty,Other,Female,0,0,35,0,0
22,Private,5,Divorced,Priv-house-serv,White,Female,0,0,40,1,0
35,Private,10,Divorced,Machine-op-inspct,Asian-Pac-Islander,Female,0,0,40,0,0
38,Private,9,Married-civ-spouse,Sales,White,Male,0,0,75,1,1
34,Local-gov,10,Married-civ-spouse,Protective-serv,White,Male,0,0,40,1,0
39,Private,12,Divorced,Adm-clerical,White,Female,0,0,40,1,1
38,Private,10,Married-civ-spouse,Machine-op-inspct,Other,Male,0,0,40,0,0
25,Private,13,Never-married,Tech-support,White,Female,0,0,10,1,0
23,Private,13,Never-married,Exec-managerial,White,Female,0,0,40,0,0
48,Private,13,Divorced,Tech-support,White,Female,0,0,45,1,0
62,Private,14,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,0,0,40,0,1
27,Private,9,Never-married,Other-service,White,Male,0,0,20,1,0
24,Private,10,Married-civ-spouse,Craft-repair,White,Male,0,0,50,1,0
59,Private,13,Separated,Exec-managerial,White,Male,0,0,45,1,0
55,Private,9,Never-married,Priv-house-serv,White,Female,0,0,40,0,0
48,Private,6,Married-civ-spouse,Transport-moving,Black,Male,0,0,40,1,0
61,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
43,Self-emp-not-inc,10,Never-married,Craft-repair,White,Female,0,0,14,1,0
46,Local-gov,9,Never-married,Other-service,White,Female,0,0,40,1,0
34,Private,9,Separated,Tech-support,Black,Female,0,0,35,1,0
32,Private,9,Married-civ-spouse,Transport-moving,Black,Male,0,0,50,1,0
26,Private,9,Married-civ-spouse,Prof-specialty,White,Male,0,0,30,1,0
39,Private,6,Never-married,Handlers-cleaners,White,Male,0,0,40,0,0
50,Private,9,Married-civ-spouse,Sales,White,Male,0,1887,55,1,1
51,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
43,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,0
30,Private,13,Divorced,Sales,White,Male,0,0,40,1,0
44,Local-gov,13,Married-civ-spouse,Prof-specialty,White,Male,0,1902,40,1,1
40,Private,9,Married-civ-spouse,Sales,White,Female,0,0,30,1,0
41,Private,14,Married-civ-spouse,Exec-managerial,White,Male,0,1902,40,1,1
48,Private,9,Divorced,Other-service,White,Female,0,0,20,1,0
57,State-gov,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,1,1
21,Private,11,Never-married,Sales,White,Female,0,0,40,1,0
27,Private,10,Never-married,Adm-clerical,Black,Female,0,0,30,1,0
27,Private,10,Never-married,Other-service,White,Female,0,0,10,1,0
31,Private,9,Never-married,Tech-support,White,Female,0,0,40,1,0
23,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,50,1,0
45,Private,10,Never-married,Exec-managerial,Other,Male,13550,0,60,0,1
32,Private,10,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,1,0
42,Private,9,Divorced,Craft-repair,White,Male,0,0,43,1,1
41,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,50,1,0
60,Private,9,Divorced,Priv-house-serv,White,Female,0,0,99,1,0
28,Private,10,Never-married,Adm-clerical,White,Female,0,0,42,1,0
49,Private,12,Married-civ-spouse,Adm-clerical,White,Female,0,0,38,1,0
23,Private,11,Married-civ-spouse,Tech-support,White,Male,0,1887,40,1,1
30,Private,13,Never-married,Prof-specialty,White,Female,0,0,40,1,0
28,Private,11,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,1,0
27,State-gov,9,Married-civ-spouse,Protective-serv,White,Male,0,0,60,1,0
26,Private,14,Never-married,Exec-managerial,White,Male,0,0,60,1,0
40,State-gov,14,Never-married,Craft-repair,White,Male,0,0,80,1,0
30,State-gov,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,37,1,1
42,Private,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,1,1
72,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,White,Male,4931,0,70,1,0
30,Private,10,Never-married,Sales,Black,Male,0,0,40,1,0
51,Private,11,Divorced,Craft-repair,White,Male,6849,0,40,1,0
24,Private,14,Never-married,Exec-managerial,White,Female,4787,0,60,1,1
43,Private,9,Never-married,Craft-repair,White,Male,0,0,40,1,0
53,Private,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,1,1
45,Private,10,Divorced,Exec-managerial,White,Female,0,0,64,1,0
21,Private,10,Never-married,Adm-clerical,Other,Male,0,0,40,1,0
36,Private,13,Divorced,Prof-specialty,White,Male,0,0,40,0,0
34,Private,9,Divorced,Machine-op-inspct,White,Female,0,0,40,1,0
25,Private,7,Never-married,Adm-clerical,White,Female,0,0,40,1,0
57,State-gov,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
46,Federal-gov,14,Married-civ-spouse,Exec-managerial,White,Male,15024,0,40,1,1
30,Private,9,Divorced,Farming-fishing,White,Male,0,0,40,1,0
31,Private,13,Never-married,Craft-repair,White,Male,0,0,40,1,0
42,Private,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,1,0
48,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,1
42,Private,10,Divorced,Craft-repair,White,Male,3325,0,40,1,0
57,Private,9,Married-spouse-absent,Craft-repair,White,Male,4650,0,40,1,0
45,Local-gov,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,1,1
27,Private,13,Never-married,Sales,White,Female,0,2258,55,1,0
41,Private,7,Divorced,Protective-serv,White,Female,0,0,20,1,0
44,Private,10,Married-civ-spouse,Sales,White,Male,0,0,40,1,1
39,State-gov,10,Married-civ-spouse,Sales,White,Male,0,0,40,1,0
18,Private,10,Never-married,Sales,White,Female,0,0,25,1,0
31,Private,12,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
24,Private,9,Never-married,Adm-clerical,White,Male,0,0,50,1,0
19,Private,10,Never-married,Adm-clerical,White,Male,0,0,30,1,0
54,Private,9,Never-married,Adm-clerical,White,Female,2174,0,40,1,0
47,Private,10,Divorced,Machine-op-inspct,White,Female,0,0,40,1,0
17,Private,8,Never-married,Farming-fishing,White,Male,0,0,12,1,0
39,State-gov,14,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,0,0,48,0,0
24,Private,9,Never-married,Handlers-cleaners,Black,Male,0,0,40,1,0
20,Private,10,Never-married,Protective-serv,Amer-Indian-Eskimo,Female,0,0,40,1,0
25,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,1
39,Local-gov,13,Never-married,Prof-specialty,White,Female,0,0,44,1,1
20,Private,10,Never-married,Prof-specialty,White,Male,0,0,40,1,0
44,Private,14,Married-civ-spouse,Craft-repair,Black,Male,0,0,40,1,0
23,Private,12,Never-married,Craft-repair,White,Male,0,0,20,0,0
24,Private,8,Never-married,Craft-repair,White,Male,0,0,40,1,0
53,Private,9,Married-civ-spouse,Sales,White,Male,0,0,40,1,1
24,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,White,Female,0,0,20,1,1
45,Federal-gov,10,Divorced,Adm-clerical,White,Female,0,0,40,1,0
55,Private,10,Married-civ-spouse,Transport-moving,White,Male,0,0,74,1,1
21,Private,10,Never-married,Adm-clerical,White,Female,0,0,20,1,0
64,Self-emp-not-inc,14,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,1,0
36,Private,13,Married-civ-spouse,Machine-op-inspct,White,Female,0,0,20,1,0
55,Local-gov,10,Divorced,Adm-clerical,Black,Female,0,0,55,1,1
21,Private,10,Never-married,Adm-clerical,White,Female,4416,0,24,1,0
17,Local-gov,7,Never-married,Prof-specialty,White,Female,0,0,7,1,0
27,Private,10,Never-married,Other-service,White,Female,0,0,40,1,0
25,Private,11,Never-married,Exec-managerial,Black,Female,0,0,40,1,0
38,Private,10,Married-civ-spouse,Exec-managerial,White,Female,0,0,35,1,1
52,Private,9,Divorced,Adm-clerical,White,Female,0,0,40,1,0
22,Private,9,Never-married,Handlers-cleaners,White,Male,0,0,30,1,0
37,Private,14,Married-civ-spouse,Exec-managerial,White,Male,15024,0,60,1,1
37,Private,10,Married-civ-spouse,Prof-specialty,White,Male,15024,0,45,1,1
65,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,39,1,1
28,Private,13,Never-married,Adm-clerical,White,Male,0,0,40,1,0
32,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,1,1
53,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,0,0,35,0,0
32,Private,6,Never-married,Craft-repair,Black,Female,0,0,50,1,0
45,Private,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,1
34,Local-gov,13,Married-civ-spouse,Prof-specialty,White,Female,0,0,50,1,0
39,Private,9,Married-civ-spouse,Other-service,White,Female,0,0,40,1,0
43,Private,10,Divorced,Machine-op-inspct,Black,Female,0,0,40,1,0
35,Private,10,Never-married,Adm-clerical,Black,Male,0,0,40,1,0
41,Self-emp-inc,16,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,0,0,40,0,1
62,Self-emp-not-inc,14,Married-spouse-absent,Sales,White,Female,0,0,20,1,0
45,Private,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,1,0
35,Private,9,Divorced,Machine-op-inspct,White,Female,0,0,40,1,0
34,Private,10,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
40,Private,15,Married-civ-spouse,Prof-specialty,White,Male,0,0,60,1,1
17,Private,6,Never-married,Other-service,White,Male,0,0,15,1,0
18,Private,9,Never-married,Sales,White,Male,0,0,40,1,0
27,Private,9,Divorced,Other-service,Black,Female,0,0,40,1,0
20,Private,7,Never-married,Handlers-cleaners,White,Male,0,0,40,1,0
55,Private,10,Married-civ-spouse,Craft-repair,White,Male,0,0,58,1,0
57,Private,4,Widowed,Other-service,White,Female,0,0,40,1,0
38,Private,16,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,1,0
20,Private,5,Never-married,Handlers-cleaners,White,Female,0,0,40,0,0
52,Self-emp-not-inc,4,Married-civ-spouse,Craft-repair,White,Male,0,0,20,0,0
18,Private,6,Never-married,Other-service,Black,Male,0,0,20,1,0
52,Private,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,45,1,0
42,Private,13,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,1,1
48,Private,13,Married-civ-spouse,Tech-support,White,Male,0,0,40,1,1
55,Private,9,Divorced,Exec-managerial,White,Female,0,0,40,1,0
18,Private,9,Never-married,Craft-repair,White,Male,0,0,30,1,0
17,Private,7,Never-married,Sales,White,Male,0,0,22,1,0
47,Private,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,1,0
29,Private,9,Never-married,Handlers-cleaners,Asian-Pac-Islander,Male,0,0,26,1,0
48,Private,13,Never-married,Exec-managerial,White,Male,0,0,40,1,0
31,Private,9,Never-married,Tech-support,White,Female,0,0,40,1,0
54,Private,10,Divorced,Adm-clerical,White,Female,0,0,40,1,0
69,Private,4,Widowed,Other-service,White,Female,1086,0,20,1,0
40,Private,10,Married-civ-spouse,Tech-support,White,Male,0,0,50,1,0
25,Private,9,Never-married,Machine-op-inspct,White,Female,0,0,50,1,0
82,Self-emp-not-inc,4,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,0
48,Self-emp-not-inc,13,Separated,Tech-support,White,Male,0,0,50,1,0
53,State-gov,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,1,0
47,Private,10,Married-civ-spouse,Craft-repair,Amer-Indian-Eskimo,Male,0,0,50,1,1
57,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,1740,40,1,0
21,Private,10,Never-married,Sales,White,Female,0,0,13,1,0
52,Private,3,Separated,Craft-repair,Black,Female,4101,0,40,1,0
45,Private,10,Divorced,Machine-op-inspct,White,Male,0,0,40,1,0
54,Private,14,Never-married,Prof-specialty,White,Male,0,0,40,1,1
69,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,White,Male,20051,0,45,1,1
30,Private,10,Never-married,Machine-op-inspct,Black,Female,0,0,40,1,0
37,Private,4,Married-civ-spouse,Craft-repair,Other,Male,0,0,40,1,0
60,Self-emp-inc,6,Married-civ-spouse,Exec-managerial,White,Male,0,1977,44,1,1
55,Private,9,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,1,0
21,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,0,0
25,Private,12,Never-married,Craft-repair,White,Male,0,0,40,1,0
67,Private,9,Married-civ-spouse,Sales,White,Male,1797,0,4,1,0
41,Local-gov,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,1,1
53,Private,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,50,1,0
26,Private,9,Never-married,Adm-clerical,White,Female,0,0,40,1,0
68,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,White,Male,0,0,10,1,1
36,Private,12,Never-married,Exec-managerial,White,Female,3325,0,40,1,0
20,Private,12,Never-married,Adm-clerical,White,Female,0,0,15,1,0
20,Private,10,Never-married,Exec-managerial,White,Male,0,2001,40,1,0
27,Private,13,Never-married,Prof-specialty,White,Female,0,0,40,1,0
29,Private,9,Never-married,Craft-repair,White,Male,0,0,40,1,0
28,Private,13,Married-civ-spouse,Tech-support,White,Male,0,0,40,1,0
40,Private,14,Married-civ-spouse,Prof-specialty,White,Female,15024,0,50,0,1
20,Private,5,Never-married,Handlers-cleaners,White,Male,0,0,40,1,0
51,Private,11,Never-married,Prof-specialty,White,Female,0,0,40,1,0
30,Private,14,Never-married,Adm-clerical,White,Female,0,0,40,1,0
50,Private,9,Separated,Sales,White,Female,0,0,55,1,0
30,Local-gov,9,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,1,0
34,Private,13,Separated,Prof-specialty,Black,Female,0,0,39,1,0
55,Private,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,52,1,1
53,Self-emp-not-inc,12,Divorced,Sales,White,Female,0,0,70,1,0
45,Private,14,Never-married,Exec-managerial,White,Female,0,2824,50,1,1
45,Private,12,Divorced,Prof-specialty,White,Female,0,0,50,1,0
40,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,White,Male,0,0,72,1,0
73,Local-gov,14,Married-civ-spouse,Exec-managerial,White,Male,0,0,20,0,0
18,Private,8,Never-married,Other-service,White,Female,0,0,20,1,0
33,Private,9,Married-civ-spouse,Sales,White,Male,0,0,55,1,1
33,Private,13,Married-civ-spouse,Tech-support,White,Male,0,0,50,1,0
38,Private,10,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,48,1,1
31,Federal-gov,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,45,1,1
51,Self-emp-inc,13,Separated,Sales,White,Male,0,2824,40,1,1
32,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,1,1
52,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
41,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,1,0
25,Private,9,Never-married,Sales,White,Female,0,0,35,1,0
45,Local-gov,11,Married-civ-spouse,Protective-serv,White,Male,0,0,40,1,0
61,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,White,Male,0,0,20,1,0
71,Private,10,Widowed,Other-service,White,Female,0,0,28,1,0
63,State-gov,9,Divorced,Adm-clerical,White,Female,0,0,27,1,0
45,State-gov,9,Separated,Sales,Black,Female,0,0,40,1,0
47,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,52,1,0
50,Self-emp-not-inc,14,Divorced,Prof-specialty,White,Female,0,0,25,1,0
25,Local-gov,13,Never-married,Prof-specialty,White,Male,0,0,45,1,0
32,Private,9,Never-married,Machine-op-inspct,Black,Female,0,0,40,1,0
40,Private,16,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,1
50,Private,6,Divorced,Adm-clerical,White,Female,0,0,40,1,0
54,Private,10,Divorced,Protective-serv,White,Female,0,0,40,1,0
34,Private,9,Married-civ-spouse,Transport-moving,White,Male,0,0,50,1,1
42,Private,5,Divorced,Machine-op-inspct,Black,Female,0,0,46,1,0
38,Private,9,Divorced,Sales,White,Male,0,0,60,1,0
17,Private,7,Never-married,Sales,White,Female,0,0,24,1,0
47,Private,15,Married-civ-spouse,Prof-specialty,White,Male,0,0,55,1,1
25,Private,12,Never-married,Sales,White,Female,0,0,40,1,0
30,Private,9,Married-civ-spouse,Transport-moving,White,Male,0,0,40,1,0
39,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,1887,65,1,1
47,Federal-gov,13,Married-civ-spouse,Protective-serv,White,Male,0,0,45,1,1
57,Private,9,Married-civ-spouse,Tech-support,White,Male,0,0,40,1,0
25,Private,9,Never-married,Handlers-cleaners,Black,Female,0,0,40,1,0
68,Private,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,45,1,0
34,State-gov,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,65,1,0
35,Private,9,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,1,0
39,Local-gov,12,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,1
47,Private,12,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
47,Private,10,Widowed,Exec-managerial,White,Female,0,0,45,0,0
55,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Asian-Pac-Islander,Male,0,0,70,1,0
72,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,White,Male,0,0,21,1,0
32,Private,9,Married-civ-spouse,Adm-clerical,White,Female,0,0,44,1,0
28,Private,11,Never-married,Exec-managerial,White,Female,0,0,40,1,0
