age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,us-native,income
43,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,1,0
43,Private,10,Divorced,Other-service,Unmarried,White,Female,0,0,38,1,0
44,Private,12,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,1,0
48,Private,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,1,0
42,Private,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,1,1
25,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,1
33,Local-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,1,0
28,State-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,65,1,1
24,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,42,1,0
29,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,1,0
51,State-gov,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,1,1
47,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
45,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,1,0
36,Private,11,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,1,0
54,Private,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,42,1,0
23,Private,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,1,0
36,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,1,0
44,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2829,0,42,1,0
27,Local-gov,11,Never-married,Tech-support,Not-in-family,White,Female,0,1564,72,1,1
53,Private,12,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,40,0,0
30,Private,10,Never-married,Craft-repair,Own-child,White,Female,0,0,40,1,0
67,Federal-gov,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,1,1
24,Private,14,Never-married,Sales,Unmarried,Black,Female,0,0,38,1,0
33,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
29,Self-emp-not-inc,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,1,0
51,Self-emp-not-inc,13,Divorced,Sales,Unmarried,White,Female,0,0,40,1,0
44,Private,9,Never-married,Other-service,Unmarried,Black,Male,0,0,32,1,0
27,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1,0
36,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,1,1
57,Local-gov,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,35,1,0
43,Private,9,Divorced,Other-service,Unmarried,White,Female,0,1762,24,1,0
62,Private,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,54,1,0
53,Private,12,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,1,0
44,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,1,0
44,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,1,1
22,Private,10,Never-married,Sales,Own-child,White,Female,0,0,40,1,0
57,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,1,1
52,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,0,0
66,Private,9,Widowed,Transport-moving,Not-in-family,White,Male,0,0,22,1,0
37,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,99,1,0
33,Private,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,0,0
34,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,1,1
23,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1902,50,1,1
36,Private,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,1,0
50,State-gov,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,60,1,1
39,State-gov,9,Never-married,Other-service,Unmarried,White,Female,0,0,55,1,0
50,Private,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,55,1,0
23,Private,12,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,45,0,0
39,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,1,1
43,Private,13,Married-civ-spouse,Tech-support,Wife,Black,Female,0,0,40,1,1
23,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,1,0
44,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,1,1
57,Self-emp-not-inc,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,99,1,0
47,Local-gov,9,Divorced,Other-service,Own-child,White,Female,0,0,32,1,0
28,Private,4,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,1,0
17,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,1,0
43,Private,14,Separated,Sales,Unmarried,White,Female,6497,0,50,1,0
47,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1,1
53,Self-emp-inc,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,1,0
26,Private,10,Never-married,Sales,Own-child,White,Female,0,0,40,1,0
46,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1,1
20,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,1,0
48,Local-gov,13,Divorced,Protective-serv,Not-in-family,Black,Female,0,0,43,1,1
49,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,1564,40,1,1
52,Federal-gov,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,1,0
35,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,1,0
51,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,1,0
31,Private,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,1,1
42,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,1,0
41,Private,10,Divorced,Sales,Unmarried,White,Male,0,0,46,1,0
46,Private,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,1,0
25,Private,11,Never-married,Sales,Not-in-family,White,Male,0,0,65,0,1
23,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,27,1,0
43,Private,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,38,1,0
41,Private,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,15,1,0
29,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,1,1
27,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7298,0,45,0,1
24,Private,13,Never-married,Sales,Own-child,White,Female,0,0,35,1,0
44,Local-gov,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,38,1,1
31,Private,9,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,40,1,0
43,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,1,0
41,Local-gov,9,Divorced,Protective-serv,Unmarried,Black,Female,0,0,40,1,1
43,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,1,0
50,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,99999,0,45,1,1
70,Self-emp-not-inc,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,1,0
78,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3471,0,50,1,0
26,Private,10,Never-married,Sales,Other-relative,Black,Female,0,0,40,1,0
73,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,32,1,0
47,Private,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,1,0
39,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1,1
61,Private,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,1,0
45,Private,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,1,0
47,Private,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,1,0
38,Self-emp-not-inc,13,Never-married,Other-service,Own-child,White,Female,0,0,20,1,0
21,Private,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,1,0
46,Private,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1,1
23,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,1,0
28,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,70,0,1
18,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,1,0
50,State-gov,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2002,40,1,0
34,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
30,Private,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,1,0
53,Private,2,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,1,0
63,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,1,0
62,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
28,Private,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,1,0
39,Self-emp-not-inc,6,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,1,0
28,Private,10,Never-married,Transport-moving,Own-child,White,Male,0,0,20,1,0
44,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,75,1,0
26,Private,13,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,1,0
32,Private,7,Married-spouse-absent,Craft-repair,Own-child,White,Male,0,0,40,1,0
39,Local-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,1,0
27,Private,13,Never-married,Prof-specialty,Other-relative,White,Female,0,0,15,1,0
31,Private,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,0,0
61,Private,9,Married-civ-spouse,Protective-serv,Husband,White,Male,4386,0,40,1,1
32,Private,6,Married-civ-spouse,Other-service,Husband,White,Male,0,2051,38,1,0
24,Self-emp-not-inc,7,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,3,1,0
39,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,1,1
29,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,46,1,0
52,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,1,1
26,Self-emp-not-inc,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,35,1,0
30,Private,12,Never-married,Tech-support,Own-child,White,Female,0,0,15,1,0
70,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,1,0
29,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,1,0
32,Private,10,Divorced,Adm-clerical,Other-relative,White,Female,4865,0,40,1,0
32,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,1,0
58,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
75,Self-emp-not-inc,7,Widowed,Sales,Not-in-family,White,Male,0,0,40,1,0
37,Private,13,Divorced,Craft-repair,Not-in-family,White,Male,0,1980,40,1,0
39,Private,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,1,0
66,State-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,1,1
46,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,1,0
49,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,42,1,1
32,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
20,Private,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,1,0
44,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,3325,0,40,1,0
42,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,1,1
34,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
37,Private,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,1,1
22,Private,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,0,0
33,Private,9,Separated,Adm-clerical,Not-in-family,Other,Male,0,0,37,1,0
54,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,4386,0,41,1,1
36,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,1,1
36,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,1,0
44,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,1,1
49,Private,13,Divorced,Sales,Not-in-family,White,Female,0,0,50,1,1
40,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,1,0
49,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0,1
31,Self-emp-not-inc,9,Never-married,Other-service,Not-in-family,White,Male,0,0,27,1,0
81,Self-emp-not-inc,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,25,0,0
40,Private,9,Divorced,Machine-op-inspct,Own-child,Black,Male,0,0,40,1,0
47,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,10,1,0
39,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,1,1
42,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,1,0
29,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0,1
40,Local-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,1,0
28,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,4386,0,20,1,1
32,State-gov,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,43,1,0
35,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,1,0
52,State-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,1,0
17,Private,8,Never-married,Other-service,Own-child,White,Female,0,0,24,1,0
23,Private,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,1,0
76,Private,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,1,0
41,Self-emp-not-inc,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,1,0
46,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,55,1,0
49,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1,1
60,Federal-gov,9,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,40,1,0
62,Private,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,37,1,0
46,Federal-gov,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,0,1
50,Private,9,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,45,1,0
39,Private,11,Separated,Adm-clerical,Own-child,White,Female,594,0,40,1,0
20,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,30,1,0
38,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1,0
56,Private,9,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,10,1,0
30,Self-emp-not-inc,11,Separated,Sales,Not-in-family,White,Male,0,0,40,0,0
41,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0,1
29,Private,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,1,0
43,Private,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,1,0
28,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,0,0
30,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,1,1
19,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,30,1,0
56,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,34,1,0
28,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,1,0
23,Private,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,1,0
34,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,1,1
43,Private,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1977,40,1,1
60,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,1,0
43,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,1,0
60,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,1,0
42,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,85,1,0
32,Local-gov,10,Divorced,Protective-serv,Not-in-family,White,Male,0,1408,40,1,0
31,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,0,1
25,Private,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,36,0,0
25,Private,8,Married-civ-spouse,Other-service,Husband,Black,Male,3103,0,40,1,0
41,Self-emp-inc,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1977,50,1,1
26,Private,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,1,0
45,Local-gov,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,7688,0,65,1,1
35,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,1,1
21,Private,5,Never-married,Other-service,Other-relative,White,Male,0,0,40,1,0
39,Federal-gov,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,1,1
22,Private,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,1,0
66,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,2290,0,40,0,0
32,Federal-gov,10,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,0,0
39,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
41,Self-emp-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,1,0
31,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,1,0
27,Private,7,Never-married,Other-service,Own-child,Other,Male,0,0,40,1,0
34,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,1,1
43,State-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1,1
56,Private,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,1,0
34,Private,9,Married-civ-spouse,Handlers-cleaners,Wife,Black,Female,0,1672,40,1,0
23,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,1,0
29,Private,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,1,0
34,Private,12,Never-married,Tech-support,Unmarried,White,Female,0,0,40,1,0
37,Private,13,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,1,0
42,Private,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,1,1
51,Local-gov,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,0,0
34,Private,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,1,0
60,Self-emp-not-inc,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,1,0
41,Private,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,0,0
27,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,1,0
46,Private,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,2354,0,40,1,0
22,Private,9,Divorced,Other-service,Own-child,White,Female,0,0,35,1,0
18,Private,7,Never-married,Other-service,Own-child,White,Male,0,0,15,1,0
46,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1,1
40,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,1,0
24,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,1,0
28,Self-emp-not-inc,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,1,0
53,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,99,1,0
25,Private,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,65,1,0
18,Private,9,Never-married,Other-service,Own-child,White,Female,0,0,20,1,0
64,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,35,1,0
45,Private,13,Never-married,Other-service,Not-in-family,Black,Female,0,0,44,1,1
32,Private,7,Divorced,Transport-moving,Own-child,Black,Male,0,0,45,1,0
30,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,1,0
35,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,1,0
19,Private,9,Never-married,Sales,Other-relative,White,Female,0,0,28,0,0
31,Private,13,Never-married,Tech-support,Not-in-family,White,Female,10520,0,40,1,1
39,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1,0
33,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,1,0
25,Private,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,45,1,0
55,Private,9,Divorced,Other-service,Other-relative,White,Female,0,0,40,0,0
23,Private,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,1,0
45,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,1,0
42,Private,10,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,48,1,1
65,Private,6,Divorced,Other-service,Not-in-family,Black,Male,0,0,64,1,0
37,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1,1
28,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,0,0
48,Private,4,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0,0,15,1,0
43,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,65,1,0
44,Private,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,1,0
58,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,7688,0,45,1,1
70,Self-emp-not-inc,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,30,1,0
28,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,1,0
46,Local-gov,15,Separated,Prof-specialty,Not-in-family,Black,Male,4650,0,40,1,0
33,Private,10,Divorced,Other-service,Unmarried,White,Female,0,0,55,1,0
35,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,1,0
18,Private,7,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,1,0
29,Private,6,Divorced,Other-service,Not-in-family,White,Female,0,0,30,1,0
29,Private,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,1,0
